"","x","y","language","predictor"
"97",2.00705412632292,3.53462344812624,"ZH-CN","Word Length"
"98",2.01954908477857,3.39295821509753,"ZH-CN","Word Length"
"99",2.03204404323423,3.13925401559763,"ZH-CN","Word Length"
"100",2.04453900168988,2.79986269814271,"ZH-CN","Word Length"
"101",2.05703396014554,2.40711185986796,"ZH-CN","Word Length"
"102",2.0695289186012,1.99448254433822,"ZH-CN","Word Length"
"103",2.08202387705685,1.59223507604448,"ZH-CN","Word Length"
"104",2.09451883551251,1.22418654744973,"ZH-CN","Word Length"
"105",2.10701379396816,0.906013697235713,"ZH-CN","Word Length"
"106",2.11950875242382,0.645099358797294,"ZH-CN","Word Length"
"107",2.13200371087947,0.441639032261309,"ZH-CN","Word Length"
"108",2.14449866933513,0.29053504155446,"ZH-CN","Word Length"
"109",2.15699362779078,0.184574366721381,"ZH-CN","Word Length"
"110",2.16948858624644,0.114143532867144,"ZH-CN","Word Length"
"111",2.1819835447021,0.0680754131908695,"ZH-CN","Word Length"
"112",2.19447850315775,0.0391241856687298,"ZH-CN","Word Length"
"113",2.20697346161341,0.0216493807252559,"ZH-CN","Word Length"
"114",2.21946842006906,0.0115242401607511,"ZH-CN","Word Length"
"115",2.23196337852472,0.00589625846113723,"ZH-CN","Word Length"
"116",2.24445833698037,0.00289728071214662,"ZH-CN","Word Length"
"117",2.25695329543603,0.00136627112586324,"ZH-CN","Word Length"
"118",2.26944825389169,0.000617919983047957,"ZH-CN","Word Length"
"119",2.28194321234734,0.000267873172782543,"ZH-CN","Word Length"
"120",2.294438170803,0.000111253963719018,"ZH-CN","Word Length"
"121",2.30693312925865,4.42498274138268e-05,"ZH-CN","Word Length"
"122",2.31942808771431,1.68487567425765e-05,"ZH-CN","Word Length"
"123",2.33192304616996,6.62046257732981e-06,"ZH-CN","Word Length"
"124",2.34441800462562,2.50849462839641e-06,"ZH-CN","Word Length"
"125",2.35691296308128,9.0862527939637e-07,"ZH-CN","Word Length"
"126",2.36940792153693,3.14439286288889e-07,"ZH-CN","Word Length"
"127",2.38190287999259,1.03918307093762e-07,"ZH-CN","Word Length"
"128",2.39439783844824,3.27898931261571e-08,"ZH-CN","Word Length"
"129",2.4068927969039,9.87685209549306e-09,"ZH-CN","Word Length"
"130",2.41938775535955,2.83988314372874e-09,"ZH-CN","Word Length"
"131",2.43188271381521,7.79440526033765e-10,"ZH-CN","Word Length"
"132",2.44437767227087,2.04211375706113e-10,"ZH-CN","Word Length"
"133",2.45687263072652,5.1076068840481e-11,"ZH-CN","Word Length"
"134",2.46936758918218,1.21970511625689e-11,"ZH-CN","Word Length"
"135",2.48186254763783,2.78423155752007e-12,"ZH-CN","Word Length"
"136",2.49435750609349,6.84671556174896e-13,"ZH-CN","Word Length"
"137",2.50685246454914,2.46308289638338e-13,"ZH-CN","Word Length"
"138",2.5193474230048,3.97334325640569e-13,"ZH-CN","Word Length"
"139",2.53184238146046,1.55911810066839e-12,"ZH-CN","Word Length"
"140",2.54433733991611,6.40323899489018e-12,"ZH-CN","Word Length"
"141",2.55683229837177,2.52091597330166e-11,"ZH-CN","Word Length"
"142",2.56932725682742,9.46795721416076e-11,"ZH-CN","Word Length"
"143",2.58182221528308,3.39102572802722e-10,"ZH-CN","Word Length"
"144",2.59431717373873,1.15804531195546e-09,"ZH-CN","Word Length"
"145",2.60681213219439,3.77054247153783e-09,"ZH-CN","Word Length"
"146",2.61930709065005,1.17046196803952e-08,"ZH-CN","Word Length"
"147",2.6318020491057,3.46433034592532e-08,"ZH-CN","Word Length"
"148",2.64429700756136,9.77882019620646e-08,"ZH-CN","Word Length"
"149",2.65679196601701,2.64001283071692e-07,"ZH-CN","Word Length"
"150",2.66928692447267,7.48880135677757e-07,"ZH-CN","Word Length"
"151",2.68178188292832,2.0324769442491e-06,"ZH-CN","Word Length"
"152",2.69427684138398,5.27924360727614e-06,"ZH-CN","Word Length"
"153",2.70677179983964,1.31281924238281e-05,"ZH-CN","Word Length"
"154",2.71926675829529,3.12688903357343e-05,"ZH-CN","Word Length"
"155",2.73176171675095,7.13703768947735e-05,"ZH-CN","Word Length"
"156",2.7442566752066,0.000156201319255998,"ZH-CN","Word Length"
"157",2.75675163366226,0.000328032452013009,"ZH-CN","Word Length"
"158",2.76924659211791,0.000661543916064763,"ZH-CN","Word Length"
"159",2.78174155057357,0.00128230255082222,"ZH-CN","Word Length"
"160",2.79423650902923,0.00239122066481303,"ZH-CN","Word Length"
"161",2.80673146748488,0.00429404744389593,"ZH-CN","Word Length"
"162",2.81922642594054,0.00743270710510292,"ZH-CN","Word Length"
"163",2.83172138439619,0.0125533012626507,"ZH-CN","Word Length"
"164",2.84421634285185,0.020538306491605,"ZH-CN","Word Length"
"165",2.8567113013075,0.0322697710123157,"ZH-CN","Word Length"
"166",2.86920625976316,0.0487208271910346,"ZH-CN","Word Length"
"167",2.88170121821882,0.0707277568211399,"ZH-CN","Word Length"
"168",2.89419617667447,0.0987841670922262,"ZH-CN","Word Length"
"169",2.90669113513013,0.132818507540696,"ZH-CN","Word Length"
"170",2.91918609358578,0.17200015085672,"ZH-CN","Word Length"
"171",2.93168105204144,0.214627068435051,"ZH-CN","Word Length"
"172",2.94417601049709,0.258144037073529,"ZH-CN","Word Length"
"173",2.95667096895275,0.299322544653918,"ZH-CN","Word Length"
"174",2.9691659274084,0.334603443530678,"ZH-CN","Word Length"
"175",2.98166088586406,0.360565569962939,"ZH-CN","Word Length"
"176",2.99415584431972,0.374273761915518,"ZH-CN","Word Length"
"177",3.00665080277537,0.373254578956906,"ZH-CN","Word Length"
"178",3.01914576123103,0.358673558463797,"ZH-CN","Word Length"
"179",3.03164071968668,0.332200720442754,"ZH-CN","Word Length"
"180",3.04413567814234,0.296605587887434,"ZH-CN","Word Length"
"181",3.056630636598,0.255295715735347,"ZH-CN","Word Length"
"182",3.06912559505365,0.211805826329709,"ZH-CN","Word Length"
"183",3.08162055350931,0.169335432709063,"ZH-CN","Word Length"
"184",3.09411551196496,0.130408808706944,"ZH-CN","Word Length"
"185",3.10661047042062,0.0966957162170608,"ZH-CN","Word Length"
"186",3.11910542887627,0.0689939664575574,"ZH-CN","Word Length"
"187",3.13160038733193,0.047343808918907,"ZH-CN","Word Length"
"188",3.14409534578758,0.0312249353162013,"ZH-CN","Word Length"
"189",3.15659030424324,0.0197818647447953,"ZH-CN","Word Length"
"190",3.1690852626989,0.0121919490374239,"ZH-CN","Word Length"
"191",3.18158022115455,0.00728410634089866,"ZH-CN","Word Length"
"192",3.19407517961021,0.00419529498966555,"ZH-CN","Word Length"
"193",3.20657013806586,0.0023273114400516,"ZH-CN","Word Length"
"194",3.21906509652152,0.00124239895703461,"ZH-CN","Word Length"
"195",3.23156005497717,0.000637670037411101,"ZH-CN","Word Length"
"196",3.24405501343283,0.000314407243537024,"ZH-CN","Word Length"
"197",3.25654997188849,0.000148803523207646,"ZH-CN","Word Length"
"198",3.26904493034414,6.75546918668422e-05,"ZH-CN","Word Length"
"199",3.2815398887998,2.94004608037215e-05,"ZH-CN","Word Length"
"200",3.29403484725545,1.22597228168688e-05,"ZH-CN","Word Length"
"201",3.30652980571111,4.89600129457809e-06,"ZH-CN","Word Length"
"202",3.31902476416676,1.87186741588631e-06,"ZH-CN","Word Length"
"203",3.33151972262242,7.00838981837754e-07,"ZH-CN","Word Length"
"204",3.34401468107808,2.67724266588366e-07,"ZH-CN","Word Length"
"205",3.35650963953373,9.77425073841177e-08,"ZH-CN","Word Length"
"206",3.36900459798939,3.40813845996692e-08,"ZH-CN","Word Length"
"207",3.38149955644504,1.13449540445038e-08,"ZH-CN","Word Length"
"208",3.3939945149007,3.60436094437219e-09,"ZH-CN","Word Length"
"209",3.40648947335635,1.0927870202679e-09,"ZH-CN","Word Length"
"210",3.41898443181201,3.1615770253625e-10,"ZH-CN","Word Length"
"211",3.43147939026767,8.72846759939784e-11,"ZH-CN","Word Length"
"212",3.44397434872332,2.29964339156144e-11,"ZH-CN","Word Length"
"213",3.45646930717898,5.78234928783626e-12,"ZH-CN","Word Length"
"214",3.46896426563463,1.38795281598743e-12,"ZH-CN","Word Length"
"215",3.48145922409029,3.18847291626766e-13,"ZH-CN","Word Length"
"216",3.49395418254594,7.32185315750956e-14,"ZH-CN","Word Length"
"217",3.5064491410016,3.38170940100193e-14,"ZH-CN","Word Length"
"218",3.51894409945726,7.94370956443889e-14,"ZH-CN","Word Length"
"219",3.53143905791291,3.27811220071911e-13,"ZH-CN","Word Length"
"220",3.54393401636857,1.35563332712587e-12,"ZH-CN","Word Length"
"221",3.55642897482422,5.36290805522823e-12,"ZH-CN","Word Length"
"222",3.56892393327988,2.0246606912825e-11,"ZH-CN","Word Length"
"223",3.58141889173553,7.29230716648604e-11,"ZH-CN","Word Length"
"224",3.59391385019119,2.5054485144365e-10,"ZH-CN","Word Length"
"225",3.60640880864685,8.21098533012952e-10,"ZH-CN","Word Length"
"226",3.6189037671025,2.56687101649243e-09,"ZH-CN","Word Length"
"227",3.63139872555816,7.65528417240018e-09,"ZH-CN","Word Length"
"228",3.64389368401381,2.17858775970879e-08,"ZH-CN","Word Length"
"229",3.65638864246947,5.91884222203236e-08,"ZH-CN","Word Length"
"230",3.66888360092512,1.59130957053576e-07,"ZH-CN","Word Length"
"231",3.68137855938078,4.33311282210875e-07,"ZH-CN","Word Length"
"232",3.69387351783644,1.12922996100511e-06,"ZH-CN","Word Length"
"233",3.70636847629209,2.81738074728462e-06,"ZH-CN","Word Length"
"234",3.71886343474775,6.73230179995182e-06,"ZH-CN","Word Length"
"235",3.7313583932034,1.54150420646799e-05,"ZH-CN","Word Length"
"236",3.74385335165906,3.38403057646121e-05,"ZH-CN","Word Length"
"237",3.75634831011471,7.12715942012026e-05,"ZH-CN","Word Length"
"238",3.76884326857037,0.000144116644061395,"ZH-CN","Word Length"
"239",3.78133822702603,0.000280017762835519,"ZH-CN","Word Length"
"240",3.79383318548168,0.000523259954193609,"ZH-CN","Word Length"
"241",3.80632814393734,0.000941267997030548,"ZH-CN","Word Length"
"242",3.81882310239299,0.00163145991708488,"ZH-CN","Word Length"
"243",3.83131806084865,0.0027270255092966,"ZH-CN","Word Length"
"244",3.8438130193043,0.00446697925906685,"ZH-CN","Word Length"
"245",3.85630797775996,0.00703372162160082,"ZH-CN","Word Length"
"246",3.86880293621561,0.0106406084721475,"ZH-CN","Word Length"
"247",3.88129789467127,0.0154746958369909,"ZH-CN","Word Length"
"248",3.89379285312693,0.0216479360943472,"ZH-CN","Word Length"
"249",3.90628781158258,0.029147658169547,"ZH-CN","Word Length"
"250",3.91878277003824,0.0377933805212575,"ZH-CN","Word Length"
"251",3.93127772849389,0.0472118075825371,"ZH-CN","Word Length"
"252",3.94377268694955,0.0568408394203385,"ZH-CN","Word Length"
"253",3.9562676454052,0.0659693323591936,"ZH-CN","Word Length"
"254",3.96876260386086,0.0738125910699251,"ZH-CN","Word Length"
"255",3.98125756231652,0.0796152821519296,"ZH-CN","Word Length"
"256",3.99375252077217,0.0827654014153989,"ZH-CN","Word Length"
"257",4.00624747922783,0.0827654014153988,"ZH-CN","Word Length"
"258",4.01874243768348,0.0796152821519297,"ZH-CN","Word Length"
"259",4.03123739613914,0.0738125910699252,"ZH-CN","Word Length"
"260",4.0437323545948,0.0659693323591937,"ZH-CN","Word Length"
"261",4.05622731305045,0.0568408394203382,"ZH-CN","Word Length"
"262",4.06872227150611,0.0472118075825374,"ZH-CN","Word Length"
"263",4.08121722996176,0.0377933805212575,"ZH-CN","Word Length"
"264",4.09371218841742,0.0291476581695469,"ZH-CN","Word Length"
"265",4.10620714687307,0.0216479360943474,"ZH-CN","Word Length"
"266",4.11870210532873,0.0154746958369907,"ZH-CN","Word Length"
"267",4.13119706378438,0.0106406084721476,"ZH-CN","Word Length"
"268",4.14369202224004,0.00703372162160072,"ZH-CN","Word Length"
"269",4.1561869806957,0.00446697925906665,"ZH-CN","Word Length"
"270",4.16868193915135,0.00272702550929666,"ZH-CN","Word Length"
"271",4.18117689760701,0.00163145991708473,"ZH-CN","Word Length"
"272",4.19367185606266,0.000941267997030566,"ZH-CN","Word Length"
"273",4.20616681451832,0.000523259954193565,"ZH-CN","Word Length"
"274",4.21866177297397,0.000280017762835309,"ZH-CN","Word Length"
"275",4.23115673142963,0.00014411664406115,"ZH-CN","Word Length"
"276",4.24365168988529,7.12715942009816e-05,"ZH-CN","Word Length"
"277",4.25614664834094,3.38403057643466e-05,"ZH-CN","Word Length"
"278",4.2686416067966,1.54150420643823e-05,"ZH-CN","Word Length"
"279",4.28113656525225,6.73230179974078e-06,"ZH-CN","Word Length"
"280",4.29363152370791,2.81738074712338e-06,"ZH-CN","Word Length"
"281",4.30612648216356,1.12922996083783e-06,"ZH-CN","Word Length"
"282",4.31862144061922,4.33311282204765e-07,"ZH-CN","Word Length"
"283",4.33111639907488,1.5913095690028e-07,"ZH-CN","Word Length"
"284",4.34361135753053,5.9188421922318e-08,"ZH-CN","Word Length"
"285",4.35610631598619,2.17858774188613e-08,"ZH-CN","Word Length"
"286",4.36860127444184,7.65528408752758e-09,"ZH-CN","Word Length"
"287",4.3810962328975,2.5668708106794e-09,"ZH-CN","Word Length"
"288",4.39359119135315,8.21098395918626e-10,"ZH-CN","Word Length"
"289",4.40608614980881,2.50544764094734e-10,"ZH-CN","Word Length"
"290",4.41858110826447,7.29230950290057e-11,"ZH-CN","Word Length"
"291",4.43107606672012,2.02466027002905e-11,"ZH-CN","Word Length"
"292",4.44357102517578,5.362677986768e-12,"ZH-CN","Word Length"
"293",4.45606598363143,1.35524999660991e-12,"ZH-CN","Word Length"
"294",4.46856094208709,3.26800847377146e-13,"ZH-CN","Word Length"
"295",4.48105590054274,7.54885441433682e-14,"ZH-CN","Word Length"
"296",4.4935508589984,1.77764430903047e-14,"ZH-CN","Word Length"
"297",4.50604581745405,9.25361146548502e-15,"ZH-CN","Word Length"
"298",4.51854077590971,2.68827945669969e-14,"ZH-CN","Word Length"
"299",4.53103573436537,1.13967060140789e-13,"ZH-CN","Word Length"
"300",4.54353069282102,4.7442418026429e-13,"ZH-CN","Word Length"
"301",4.55602565127668,1.88657467700132e-12,"ZH-CN","Word Length"
"302",4.56852060973233,7.16059042167006e-12,"ZH-CN","Word Length"
"303",4.58101556818799,2.593671301905e-11,"ZH-CN","Word Length"
"304",4.59351052664365,8.96492785610738e-11,"ZH-CN","Word Length"
"305",4.6060054850993,2.9569209738459e-10,"ZH-CN","Word Length"
"306",4.61850044355496,9.30709754652647e-10,"ZH-CN","Word Length"
"307",4.63099540201061,2.79594578718206e-09,"ZH-CN","Word Length"
"308",4.64349036046627,8.01853388217922e-09,"ZH-CN","Word Length"
"309",4.65598531892192,2.1963382601405e-08,"ZH-CN","Word Length"
"310",4.66848027737758,5.74949552614583e-08,"ZH-CN","Word Length"
"311",4.68097523583324,1.53562995560234e-07,"ZH-CN","Word Length"
"312",4.69347019428889,4.01654849546975e-07,"ZH-CN","Word Length"
"313",4.70596515274455,1.00575486557872e-06,"ZH-CN","Word Length"
"314",4.7184601112002,2.41193515922651e-06,"ZH-CN","Word Length"
"315",4.73095506965586,5.54200621453561e-06,"ZH-CN","Word Length"
"316",4.74345002811151,1.22074430002733e-05,"ZH-CN","Word Length"
"317",4.75594498656717,2.57931292326373e-05,"ZH-CN","Word Length"
"318",4.76843994502283,5.23127441266759e-05,"ZH-CN","Word Length"
"319",4.78093490347848,0.000101923087066177,"ZH-CN","Word Length"
"320",4.79342986193414,0.00019092640507415,"ZH-CN","Word Length"
"321",4.80592482038979,0.000344170778701177,"ZH-CN","Word Length"
"322",4.81841977884545,0.000597568599506085,"ZH-CN","Word Length"
"323",4.8309147373011,0.0010001948860405,"ZH-CN","Word Length"
"324",4.84340969575676,0.0016228512679438,"ZH-CN","Word Length"
"325",4.85590465421241,0.00256161016785296,"ZH-CN","Word Length"
"326",4.86839961266807,0.00388395944085876,"ZH-CN","Word Length"
"327",4.88089457112373,0.00566008045199983,"ZH-CN","Word Length"
"328",4.89338952957938,0.00793265790116567,"ZH-CN","Word Length"
"329",4.90588448803504,0.0106983898278238,"ZH-CN","Word Length"
"330",4.91837944649069,0.0138918259337517,"ZH-CN","Word Length"
"331",4.93087440494635,0.0173759834197378,"ZH-CN","Word Length"
"332",4.943369363402,0.0209437776128128,"ZH-CN","Word Length"
"333",4.95586432185766,0.0243327290218679,"ZH-CN","Word Length"
"334",4.96835928031332,0.0272528584811106,"ZH-CN","Word Length"
"335",4.98085423876897,0.0294246192985444,"ZH-CN","Word Length"
"336",4.99334919722463,0.0306208072161361,"ZH-CN","Word Length"
"337",5.00584415568028,0.0307044182597858,"ZH-CN","Word Length"
"338",5.01833911413594,0.0295798348608767,"ZH-CN","Word Length"
"339",5.03083407259159,0.0274499714560531,"ZH-CN","Word Length"
"340",5.04332903104725,0.0245556208872365,"ZH-CN","Word Length"
"341",5.05582398950291,0.0211774462762485,"ZH-CN","Word Length"
"342",5.06831894795856,0.0176074305753471,"ZH-CN","Word Length"
"343",5.08081390641422,0.0141104322825684,"ZH-CN","Word Length"
"344",5.09330886486987,0.0108960750742945,"ZH-CN","Word Length"
"345",5.10580382332553,0.00810398882443948,"ZH-CN","Word Length"
"346",5.11829878178118,0.00580231597560637,"ZH-CN","Word Length"
"347",5.13079374023684,0.00399692633643376,"ZH-CN","Word Length"
"348",5.1432886986925,0.00264732569346741,"ZH-CN","Word Length"
"349",5.15578365714815,0.00168490772539977,"ZH-CN","Word Length"
"350",5.16827861560381,0.00102983925599499,"ZH-CN","Word Length"
"351",5.18077357405946,0.000609759408700078,"ZH-CN","Word Length"
"352",5.19326853251512,0.000352272165887209,"ZH-CN","Word Length"
"353",5.20576349097077,0.000196169346918939,"ZH-CN","Word Length"
"354",5.21825844942643,0.000105196671160004,"ZH-CN","Word Length"
"355",5.23075340788209,5.42712932696704e-05,"ZH-CN","Word Length"
"356",5.24324836633774,2.69109048890225e-05,"ZH-CN","Word Length"
"357",5.2557433247934,1.28143383992236e-05,"ZH-CN","Word Length"
"358",5.26823828324905,5.85503480736522e-06,"ZH-CN","Word Length"
"359",5.28073324170471,2.56521611994323e-06,"ZH-CN","Word Length"
"360",5.29322820016036,1.07700178885271e-06,"ZH-CN","Word Length"
"361",5.30572315861602,4.33095023498953e-07,"ZH-CN","Word Length"
"362",5.31821811707168,1.66738971431183e-07,"ZH-CN","Word Length"
"363",5.33071307552733,6.14361228403984e-08,"ZH-CN","Word Length"
"364",5.34320803398299,2.16579587657493e-08,"ZH-CN","Word Length"
"365",5.35570299243864,8.02228220899842e-09,"ZH-CN","Word Length"
"366",5.3681979508943,2.84204380470675e-09,"ZH-CN","Word Length"
"367",5.38069290934995,9.60215409330381e-10,"ZH-CN","Word Length"
"368",5.39318786780561,3.09325020954305e-10,"ZH-CN","Word Length"
"369",5.40568282626127,9.50028208017482e-11,"ZH-CN","Word Length"
"370",5.41817778471692,2.78188592006523e-11,"ZH-CN","Word Length"
"371",5.43067274317258,7.76690963778293e-12,"ZH-CN","Word Length"
"372",5.44316770162823,2.06763499020467e-12,"ZH-CN","Word Length"
"373",5.45566266008389,5.24748351846726e-13,"ZH-CN","Word Length"
"374",5.46815761853954,1.26873673999706e-13,"ZH-CN","Word Length"
"375",5.4806525769952,2.89931743280116e-14,"ZH-CN","Word Length"
"376",5.49314753545086,6.26794761384044e-15,"ZH-CN","Word Length"
"377",5.50564249390651,1.75655342903027e-15,"ZH-CN","Word Length"
"378",5.51813745236217,3.45212807029078e-15,"ZH-CN","Word Length"
"379",5.53063241081782,1.48104092431885e-14,"ZH-CN","Word Length"
"380",5.54312736927348,6.27276301487522e-14,"ZH-CN","Word Length"
"381",5.55562232772913,2.51131655735485e-13,"ZH-CN","Word Length"
"382",5.56811728618479,9.58890383837946e-13,"ZH-CN","Word Length"
"383",5.58061224464045,3.4940049446313e-12,"ZH-CN","Word Length"
"384",5.5931072030961,1.21520752717834e-11,"ZH-CN","Word Length"
"385",5.60560216155176,4.03434914715634e-11,"ZH-CN","Word Length"
"386",5.61809712000741,1.27857432468982e-10,"ZH-CN","Word Length"
"387",5.63059207846307,3.86875214089978e-10,"ZH-CN","Word Length"
"388",5.64308703691872,1.11794112840403e-09,"ZH-CN","Word Length"
"389",5.65558199537438,3.08636508136207e-09,"ZH-CN","Word Length"
"390",5.66807695383004,8.14558820144543e-09,"ZH-CN","Word Length"
"391",5.68057191228569,2.07301276040644e-08,"ZH-CN","Word Length"
"392",5.69306687074135,5.44434574171874e-08,"ZH-CN","Word Length"
"393",5.705561829197,1.3688302963532e-07,"ZH-CN","Word Length"
"394",5.71805678765266,3.29581888339106e-07,"ZH-CN","Word Length"
"395",5.73055174610831,7.60267378530808e-07,"ZH-CN","Word Length"
"396",5.74304670456397,1.68101274559299e-06,"ZH-CN","Word Length"
"397",5.75554166301962,3.56471399598494e-06,"ZH-CN","Word Length"
"398",5.76803662147528,7.25455250926044e-06,"ZH-CN","Word Length"
"399",5.78053157993094,1.41790265685622e-05,"ZH-CN","Word Length"
"400",5.79302653838659,2.66366493768431e-05,"ZH-CN","Word Length"
"401",5.80552149684225,4.81370450748309e-05,"ZH-CN","Word Length"
